Subscription Name,Subscription ID,Organization,Environment,Resource Group,VNet,Subnet,Address Prefix,Verdict,Peered To Hub,Hub Connection,Route Table,Default Route Next Hop Type,Default Route Next Hop IP,Offending Routes,Evidence,Notes,Evaluated By Account
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm01dmz,10.227.2.192/26,NOT_EVALUATED,True,s27ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm02dmz,10.227.4.192/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's27azcc01rt'; VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,cnv01dmz,10.227.8.192/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's27azcc01rt'; VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,AzureFirewallSubnet,10.227.0.128/25,EXPECTED_BYPASS,True,s27ablkbvn,,,,,NONE,Infrastructure subnet - bypass by design.,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm06dmz,10.227.10.192/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's27azcc01rt'; VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm07dmz,10.227.11.192/26,NOT_EVALUATED,True,s27ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm08dmz,10.227.12.192/26,NOT_EVALUATED,True,s27ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm09dmz,10.227.13.192/26,NOT_EVALUATED,True,s27ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm10dmz,10.227.14.192/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's27azcc01rt'; VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm11dmz,10.227.15.192/26,NOT_EVALUATED,True,s27ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,sup01dmz,10.227.16.192/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's27azcc01rt'; VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm12dmz,10.227.17.192/26,NOT_EVALUATED,True,s27ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm13dmz,10.227.18.192/26,NOT_EVALUATED,True,s27ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm14dmz,10.227.19.192/26,NOT_EVALUATED,True,s27ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm15dmz,10.227.20.192/26,NOT_EVALUATED,True,s27ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm17dmz,10.227.22.192/26,NOT_EVALUATED,True,s27ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm18dmz,10.227.23.192/26,NOT_EVALUATED,True,s27ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm19dmz,10.227.24.192/26,NOT_EVALUATED,True,s27ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm20dmz,10.227.25.192/26,NOT_EVALUATED,True,s27ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm04dmz,10.227.7.192/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's27azcc01rt'; VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,sen01dmz,10.227.26.192/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's27azcc01rt'; VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,bak01dmz,10.227.27.192/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's27azcc01rt'; VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,sop01dmz,10.227.28.192/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's27azcc01rt'; VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm21dmz,10.227.29.192/26,NOT_EVALUATED,True,s27ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,azurebastionsubnet,10.227.30.0/26,EXPECTED_BYPASS,True,s27ablkbvn,,,,,NONE,Infrastructure subnet - bypass by design.,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm22dmz,10.227.31.0/26,NOT_EVALUATED,True,s27ablkbvn,,,,,INFERRED,INFERRED (no NIC present): VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm16dmz,10.227.21.192/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's27azcc01rt'; VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,ops01data,10.227.1.0/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,ops01app,10.227.1.64/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,ops01web,10.227.1.128/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's27azcc01rt'; VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm01data,10.227.2.0/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm01app,10.227.2.64/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm01web,10.227.2.128/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm02data,10.227.4.0/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's27azcc01rt'; VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm02app,10.227.4.64/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's27azcc01rt'; VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm02web,10.227.4.128/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's27azcc01rt'; VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,cnv01data,10.227.8.0/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,cnv01app,10.227.8.64/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,cnv01web,10.227.8.128/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's27azcc01rt'; VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm06data,10.227.10.0/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's27azcc01rt'; VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm06app,10.227.10.64/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's27azcc01rt'; VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm06web,10.227.10.128/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INFERRED (no NIC present): has UDR 's27azcc01rt'; VNet peered to hub (Connected); hub connection 's27ablkbvn' present,ratnavo.dutta-adm@blackbaud.me
Production - S27,ccde8cc3-282b-40fb-a6ae-ca8665e17f95,RDO,Production,s27ablkbrg,s27ablkbvn,crm07data,10.227.11.0/26,NOT_EVALUATED,True,s27ablkbvn,/subscriptions/ccde8cc3-282b-40fb-a6ae-ca8665e17f95/resourceGroups/s27ablkbrg/providers/Microsoft.Network/routeTables/s27azcc01rt,,,,INFERRED,INSUFFICIENT_ROLE: pre-flight capability probe determined account 'ratnavo.dutta-adm@blackbaud.me' cannot read effective routes in this subscription (see Capability_Matrix sheet). Effective-route call skipped to avoid burning the scan on a guaranteed 403; grant Contributor (or a custom role with Microsoft.Network/networkInterfaces/effectiveRouteTable/action) and re-run.,ratnavo.dutta-adm@blackbaud.me
